symbol,name,sw1_name,sw2_name,sw3_name,sw3_code
300463,迈克生物,医药生物,医疗器械,体外诊断,851534.SI
688426,康为世纪,医药生物,医疗器械,体外诊断,851534.SI
688193,仁度生物,医药生物,医疗器械,体外诊断,851534.SI
300832,新产业,医药生物,医疗器械,体外诊断,851534.SI
300685,艾德生物,医药生物,医疗器械,体外诊断,851534.SI
300396,迪瑞医疗,医药生物,医疗器械,体外诊断,851534.SI
300406,九强生物,医药生物,医疗器械,体外诊断,851534.SI
603387,基蛋生物,医药生物,医疗器械,体外诊断,851534.SI
002432,九安医疗,医药生物,医疗器械,体外诊断,851534.SI
300289,利德曼,医药生物,医疗器械,体外诊断,851534.SI
603658,安图生物,医药生物,医疗器械,体外诊断,851534.SI
300482,万孚生物,医药生物,医疗器械,体外诊断,851534.SI
688289,圣湘生物,医药生物,医疗器械,体外诊断,851534.SI
300639,凯普生物,医药生物,医疗器械,体外诊断,851534.SI
600807,济高发展,医药生物,医疗器械,体外诊断,851534.SI
688656,浩欧博,医药生物,医疗器械,体外诊断,851534.SI
688767,博拓生物,医药生物,医疗器械,体外诊断,851534.SI
688075,安旭生物,医药生物,医疗器械,体外诊断,851534.SI
688796,百奥赛图,医药生物,医疗服务,医疗研发外包,851563.SI
603456,九洲药业,医药生物,医疗服务,医疗研发外包,851563.SI
300363,博腾股份,医药生物,医疗服务,医疗研发外包,851563.SI
301520,万邦医药,医药生物,医疗服务,医疗研发外包,851563.SI
600721,百花医药,医药生物,医疗服务,医疗研发外包,851563.SI
300149,睿智医药,医药生物,医疗服务,医疗研发外包,851563.SI
688238,和元生物,医药生物,医疗服务,医疗研发外包,851563.SI
301096,百诚医药,医药生物,医疗服务,医疗研发外包,851563.SI
301201,诚达药业,医药生物,医疗服务,医疗研发外包,851563.SI
301333,诺思格,医药生物,医疗服务,医疗研发外包,851563.SI
301509,金凯生科,医药生物,医疗服务,医疗研发外包,851563.SI
300347,泰格医药,医药生物,医疗服务,医疗研发外包,851563.SI
688710,益诺思,医药生物,医疗服务,医疗研发外包,851563.SI
688202,美迪西,医药生物,医疗服务,医疗研发外包,851563.SI
688265,南模生物,医药生物,医疗服务,医疗研发外包,851563.SI
002821,凯莱英,医药生物,医疗服务,医疗研发外包,851563.SI
688131,皓元医药,医药生物,医疗服务,医疗研发外包,851563.SI
300759,康龙化成,医药生物,医疗服务,医疗研发外包,851563.SI
688046,药康生物,医药生物,医疗服务,医疗研发外包,851563.SI
300404,博济医药,医药生物,医疗服务,医疗研发外包,851563.SI
300683,海特生物,医药生物,医疗服务,医疗研发外包,851563.SI
688621,阳光诺和,医药生物,医疗服务,医疗研发外包,851563.SI
300725,药石科技,医药生物,医疗服务,医疗研发外包,851563.SI
301257,普蕊斯,医药生物,医疗服务,医疗研发外包,851563.SI
688073,毕得医药,医药生物,医疗服务,医疗研发外包,851563.SI
301230,泓博医药,医药生物,医疗服务,医疗研发外包,851563.SI
603127,昭衍新药,医药生物,医疗服务,医疗研发外包,851563.SI
603259,药明康德,医药生物,医疗服务,医疗研发外包,851563.SI
688222,成都先导,医药生物,医疗服务,医疗研发外包,851563.SI
301293,三博脑科,医药生物,医疗服务,医院,851564.SI
301267,华厦眼科,医药生物,医疗服务,医院,851564.SI
002219,新里程,医药生物,医疗服务,医院,851564.SI
300015,爱尔眼科,医药生物,医疗服务,医院,851564.SI
300143,盈康生命,医药生物,医疗服务,医院,851564.SI
301103,何氏眼科,医药生物,医疗服务,医院,851564.SI
002622,皓宸医疗,医药生物,医疗服务,医院,851564.SI
600568,ST中珠,医药生物,医疗服务,医院,851564.SI
002044,美年健康,医药生物,医疗服务,医院,851564.SI
301239,普瑞眼科,医药生物,医疗服务,医院,851564.SI
002172,澳洋健康,医药生物,医疗服务,医院,851564.SI
002173,创新医疗,医药生物,医疗服务,医院,851564.SI
600763,通策医疗,医药生物,医疗服务,医院,851564.SI
002524,光正眼科,医药生物,医疗服务,医院,851564.SI
000516,国际医学,医药生物,医疗服务,医院,851564.SI
600744,华银电力,公用事业,电力,火力发电,851611.SI
600578,京能电力,公用事业,电力,火力发电,851611.SI
001286,陕西能源,公用事业,电力,火力发电,851611.SI
000027,深圳能源,公用事业,电力,火力发电,851611.SI
000543,皖能电力,公用事业,电力,火力发电,851611.SI
000690,宝新能源,公用事业,电力,火力发电,851611.SI
000600,建投能源,公用事业,电力,火力发电,851611.SI
600863,内蒙华电,公用事业,电力,火力发电,851611.SI
000539,粤电力Ａ,公用事业,电力,火力发电,851611.SI
600726,华电能源,公用事业,电力,火力发电,851611.SI
000531,穗恒运Ａ,公用事业,电力,火力发电,851611.SI
002608,江苏国信,公用事业,电力,火力发电,851611.SI
000966,长源电力,公用事业,电力,火力发电,851611.SI
000767,晋控电力,公用事业,电力,火力发电,851611.SI
000899,赣能股份,公用事业,电力,火力发电,851611.SI
600642,申能股份,公用事业,电力,火力发电,851611.SI
600011,华能国际,公用事业,电力,火力发电,851611.SI
600795,国电电力,公用事业,电力,火力发电,851611.SI
600027,华电国际,公用事业,电力,火力发电,851611.SI
600098,广州发展,公用事业,电力,火力发电,851611.SI
600780,通宝能源,公用事业,电力,火力发电,851611.SI
000037,深南电A,公用事业,电力,火力发电,851611.SI
600021,上海电力,公用事业,电力,火力发电,851611.SI
600509,天富能源,公用事业,电力,火力发电,851611.SI
001896,豫能控股,公用事业,电力,火力发电,851611.SI
600023,浙能电力,公用事业,电力,火力发电,851611.SI
601991,大唐发电,公用事业,电力,火力发电,851611.SI
600396,华电辽能,公用事业,电力,火力发电,851611.SI
000722,湖南发展,公用事业,电力,水力发电,851612.SI
000993,闽东电力,公用事业,电力,水力发电,851612.SI
002039,黔源电力,公用事业,电力,水力发电,851612.SI
600236,桂冠电力,公用事业,电力,水力发电,851612.SI
600868,梅雁吉祥,公用事业,电力,水力发电,851612.SI
600025,华能水电,公用事业,电力,水力发电,851612.SI
600900,长江电力,公用事业,电力,水力发电,851612.SI
600886,国投电力,公用事业,电力,水力发电,851612.SI
000601,韶能股份,公用事业,电力,水力发电,851612.SI
000791,甘肃能源,公用事业,电力,水力发电,851612.SI
600674,川投能源,公用事业,电力,水力发电,851612.SI
600719,大连热电,公用事业,电力,热力服务,851614.SI
600167,联美控股,公用事业,电力,热力服务,851614.SI
600475,华光环能,公用事业,电力,热力服务,851614.SI
002015,协鑫能科,公用事业,电力,热力服务,851614.SI
000692,惠天热电,公用事业,电力,热力服务,851614.SI
605162,新中港,公用事业,电力,热力服务,851614.SI
002479,富春环保,公用事业,电力,热力服务,851614.SI
605028,世茂能源,公用事业,电力,热力服务,851614.SI
605580,恒盛能源,公用事业,电力,热力服务,851614.SI
600149,廊坊发展,公用事业,电力,热力服务,851614.SI
600982,宁波能源,公用事业,电力,热力服务,851614.SI
300335,迪森股份,公用事业,电力,热力服务,851614.SI
605011,杭州热电,公用事业,电力,热力服务,851614.SI
001210,金房能源,公用事业,电力,热力服务,851614.SI
600052,东望时代,公用事业,电力,热力服务,851614.SI
001376,百通能源,公用事业,电力,热力服务,851614.SI
002893,京能热力,公用事业,电力,热力服务,851614.SI
600226,亨通股份,公用事业,电力,热力服务,851614.SI
601908,京运通,公用事业,电力,光伏发电,851616.SI
603105,芯能科技,公用事业,电力,光伏发电,851616.SI
300125,*ST聆达,公用事业,电力,光伏发电,851616.SI
600032,浙江新能,公用事业,电力,光伏发电,851616.SI
601222,林洋能源,公用事业,电力,光伏发电,851616.SI
002218,拓日新能,公用事业,电力,光伏发电,851616.SI
002256,兆新股份,公用事业,电力,光伏发电,851616.SI
300317,珈伟新能,公用事业,电力,光伏发电,851616.SI
601778,晶科科技,公用事业,电力,光伏发电,851616.SI
002480,新筑股份,公用事业,电力,光伏发电,851616.SI
000591,太阳能,公用事业,电力,光伏发电,851616.SI
600821,金开新能,公用事业,电力,光伏发电,851616.SI
002617,露笑科技,公用事业,电力,光伏发电,851616.SI
001258,立新能源,公用事业,电力,风力发电,851617.SI
600956,新天绿能,公用事业,电力,风力发电,851617.SI
601016,节能风电,公用事业,电力,风力发电,851617.SI
000862,银星能源,公用事业,电力,风力发电,851617.SI
002053,云南能投,公用事业,电力,风力发电,851617.SI
600163,中闽能源,公用事业,电力,风力发电,851617.SI
603693,江苏新能,公用事业,电力,风力发电,851617.SI
000155,川能动力,公用事业,电力,风力发电,851617.SI
000507,珠海港,公用事业,电力,风力发电,851617.SI
600905,三峡能源,公用事业,电力,风力发电,851617.SI
001289,龙源电力,公用事业,电力,风力发电,851617.SI
601619,嘉泽新能,公用事业,电力,风力发电,851617.SI
000537,绿发电力,公用事业,电力,风力发电,851617.SI
600930,华电新能,公用事业,电力,风力发电,851617.SI
002060,广东建工,公用事业,电力,电能综合服务,851610.SI
600310,广西能源,公用事业,电力,电能综合服务,851610.SI
000883,湖北能源,公用事业,电力,电能综合服务,851610.SI
600979,广安爱众,公用事业,电力,电能综合服务,851610.SI
000875,电投绿能,公用事业,电力,电能综合服务,851610.SI
600101,明星电力,公用事业,电力,电能综合服务,851610.SI
003035,南网能源,公用事业,电力,电能综合服务,851610.SI
600644,乐山电力,公用事业,电力,电能综合服务,851610.SI
600483,福能股份,公用事业,电力,电能综合服务,851610.SI
600969,郴电国际,公用事业,电力,电能综合服务,851610.SI
600995,南网储能,公用事业,电力,电能综合服务,851610.SI
600452,涪陵电力,公用事业,电力,电能综合服务,851610.SI
300040,九洲集团,公用事业,电力,电能综合服务,851610.SI
600116,三峡水利,公用事业,电力,电能综合服务,851610.SI
600505,西昌电力,公用事业,电力,电能综合服务,851610.SI
600803,新奥股份,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600635,大众公用,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603706,东方环宇,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
300332,天壕能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
605368,蓝天燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600333,长春燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603393,新天然气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
605169,洪通燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603080,新疆火炬,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600681,百川能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
300483,首华燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
000407,胜利股份,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600617,国新能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600917,重庆燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
001299,美能能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
300435,中泰股份,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
002911,佛燃能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
000669,ST金鸿,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
002267,陕天然气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
001331,胜通能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603053,成都燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
605090,九丰能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
002700,万憬能源,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
002259,升达林业,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600903,贵州燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
000593,德龙汇能,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603318,水发燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
601139,深圳燃气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
603689,皖天然气,公用事业,燃气Ⅱ,燃气Ⅲ,851631.SI
600057,厦门象屿,交通运输,物流,原材料供应链服务,851782.SI
603329,上海雅仕,交通运输,物流,原材料供应链服务,851782.SI
600180,瑞茂通,交通运输,物流,原材料供应链服务,851782.SI
605050,福然德,交通运输,物流,原材料供应链服务,851782.SI
600755,厦门国贸,交通运输,物流,原材料供应链服务,851782.SI
600603,广汇物流,交通运输,物流,原材料供应链服务,851782.SI
600704,物产中大,交通运输,物流,原材料供应链服务,851782.SI
600753,*ST海钦,交通运输,物流,原材料供应链服务,851782.SI
002485,ST雪发,交通运输,物流,原材料供应链服务,851782.SI
600153,建发股份,交通运输,物流,原材料供应链服务,851782.SI
000626,远大控股,交通运输,物流,原材料供应链服务,851782.SI
000906,浙商中拓,交通运输,物流,原材料供应链服务,851782.SI
001202,炬申股份,交通运输,物流,原材料供应链服务,851782.SI
603648,畅联股份,交通运输,物流,中间产品及消费品供应链服务,851783.SI
300240,飞力达,交通运输,物流,中间产品及消费品供应链服务,851783.SI
300350,华鹏飞,交通运输,物流,中间产品及消费品供应链服务,851783.SI
300873,海晨股份,交通运输,物流,中间产品及消费品供应链服务,851783.SI
002889,东方嘉盛,交通运输,物流,中间产品及消费品供应链服务,851783.SI
300013,新宁物流,交通运输,物流,中间产品及消费品供应链服务,851783.SI
001220,世盟股份,交通运输,物流,中间产品及消费品供应链服务,851783.SI
002769,普路通,交通运输,物流,中间产品及消费品供应链服务,851783.SI
002120,韵达股份,交通运输,物流,快递,851784.SI
002468,申通快递,交通运输,物流,快递,851784.SI
002352,顺丰控股,交通运输,物流,快递,851784.SI
603056,德邦股份,交通运输,物流,快递,851784.SI
600233,圆通速递,交通运输,物流,快递,851784.SI
601598,中国外运,交通运输,物流,跨境物流,851785.SI
601156,东航物流,交通运输,物流,跨境物流,851785.SI
001391,国货航,交通运输,物流,跨境物流,851785.SI
001228,永泰运,交通运输,物流,跨境物流,851785.SI
603128,华贸物流,交通运输,物流,跨境物流,851785.SI
603535,嘉诚国际,交通运输,物流,跨境物流,851785.SI
603871,嘉友国际,交通运输,物流,跨境物流,851785.SI
603117,万林物流,交通运输,物流,跨境物流,851785.SI
600119,长江投资,交通运输,物流,跨境物流,851785.SI
603836,海程邦达,交通运输,物流,跨境物流,851785.SI
603967,中创物流,交通运输,物流,跨境物流,851785.SI
002492,恒基达鑫,交通运输,物流,仓储物流,851786.SI
603713,密尔克卫,交通运输,物流,仓储物流,851786.SI
603066,音飞储存,交通运输,物流,仓储物流,851786.SI
600794,保税科技,交通运输,物流,仓储物流,851786.SI
002930,宏川智慧,交通运输,物流,仓储物流,851786.SI
600787,中储股份,交通运输,物流,仓储物流,851786.SI
002682,龙洲股份,交通运输,物流,公路货运,851787.SI
002800,天顺股份,交通运输,物流,公路货运,851787.SI
603813,*ST原尚,交通运输,物流,公路货运,851787.SI
002010,传化智联,交通运输,物流,公路货运,851787.SI
603569,长久物流,交通运输,物流,公路货运,851787.SI
600035,楚天高速,交通运输,铁路公路,高速公路,851731.SI
600368,五洲交通,交通运输,铁路公路,高速公路,851731.SI
600033,福建高速,交通运输,铁路公路,高速公路,851731.SI
000548,湖南投资,交通运输,铁路公路,高速公路,851731.SI
600106,重庆路桥,交通运输,铁路公路,高速公路,851731.SI
600012,皖通高速,交通运输,铁路公路,高速公路,851731.SI
601107,四川成渝,交通运输,铁路公路,高速公路,851731.SI
000755,山西高速,交通运输,铁路公路,高速公路,851731.SI
600020,中原高速,交通运输,铁路公路,高速公路,851731.SI
600548,深高速,交通运输,铁路公路,高速公路,851731.SI
000900,现代投资,交通运输,铁路公路,高速公路,851731.SI
600269,赣粤高速,交通运输,铁路公路,高速公路,851731.SI
000429,粤高速Ａ,交通运输,铁路公路,高速公路,851731.SI
000828,东莞控股,交通运输,铁路公路,高速公路,851731.SI
601518,吉林高速,交通运输,铁路公路,高速公路,851731.SI
601188,龙江交通,交通运输,铁路公路,高速公路,851731.SI
600350,山东高速,交通运输,铁路公路,高速公路,851731.SI
000886,海南高速,交通运输,铁路公路,高速公路,851731.SI
001965,招商公路,交通运输,铁路公路,高速公路,851731.SI
600377,宁沪高速,交通运输,铁路公路,高速公路,851731.SI
002357,富临运业,交通运输,铁路公路,公交,851721.SI
600834,申通地铁,交通运输,铁路公路,公交,851721.SI
600561,江西长运,交通运输,铁路公路,公交,851721.SI
600611,大众交通,交通运输,铁路公路,公交,851721.SI
603069,海汽集团,交通运输,铁路公路,公交,851721.SI
600650,锦江在线,交通运输,铁路公路,公交,851721.SI
601333,广深铁路,交通运输,铁路公路,铁路运输,851771.SI
000557,西部创业,交通运输,铁路公路,铁路运输,851771.SI
001213,中铁特货,交通运输,铁路公路,铁路运输,851771.SI
601816,京沪高铁,交通运输,铁路公路,铁路运输,851771.SI
601006,大秦铁路,交通运输,铁路公路,铁路运输,851771.SI
001317,三羊马,交通运输,铁路公路,铁路运输,851771.SI
600125,铁龙物流,交通运输,铁路公路,铁路运输,851771.SI
601021,春秋航空,交通运输,航空机场,航空运输,851741.SI
600029,南方航空,交通运输,航空机场,航空运输,851741.SI
600221,海航控股,交通运输,航空机场,航空运输,851741.SI
603885,吉祥航空,交通运输,航空机场,航空运输,851741.SI
601111,中国国航,交通运输,航空机场,航空运输,851741.SI
000099,中信海直,交通运输,航空机场,航空运输,851741.SI
002928,华夏航空,交通运输,航空机场,航空运输,851741.SI
600115,中国东航,交通运输,航空机场,航空运输,851741.SI
601872,招商轮船,交通运输,航运港口,航运,851761.SI
603565,中谷物流,交通运输,航运港口,航运,851761.SI
001205,盛航股份,交通运输,航运港口,航运,851761.SI
601083,锦江航运,交通运输,航运港口,航运,851761.SI
600751,海航科技,交通运输,航运港口,航运,851761.SI
600798,宁波海运,交通运输,航运港口,航运,851761.SI
600026,中远海能,交通运输,航运港口,航运,851761.SI
000520,凤凰航运,交通运输,航运港口,航运,851761.SI
601022,宁波远洋,交通运输,航运港口,航运,851761.SI
601919,中远海控,交通运输,航运港口,航运,851761.SI
600179,安通控股,交通运输,航运港口,航运,851761.SI
002320,海峡股份,交通运输,航运港口,航运,851761.SI
600428,中远海特,交通运输,航运港口,航运,851761.SI
603209,兴通股份,交通运输,航运港口,航运,851761.SI
601866,中远海发,交通运输,航运港口,航运,851761.SI
603162,海通发展,交通运输,航运港口,航运,851761.SI
601975,招商南油,交通运输,航运港口,航运,851761.SI
603167,渤海轮渡,交通运输,航运港口,航运,851761.SI
601298,青岛港,交通运输,航运港口,港口,851711.SI
601008,连云港,交通运输,航运港口,港口,851711.SI
000582,北部湾港,交通运输,航运港口,港口,851711.SI
600279,重庆港,交通运输,航运港口,港口,851711.SI
600017,日照港,交通运输,航运港口,港口,851711.SI
601228,广州港,交通运输,航运港口,港口,851711.SI
000088,盐田港,交通运输,航运港口,港口,851711.SI
600717,天津港,交通运输,航运港口,港口,851711.SI
600018,上港集团,交通运输,航运港口,港口,851711.SI
601018,宁波港,交通运输,航运港口,港口,851711.SI
601000,唐山港,交通运输,航运港口,港口,851711.SI
601326,秦港股份,交通运输,航运港口,港口,851711.SI
002040,南京港,交通运输,航运港口,港口,851711.SI
000905,厦门港务,交通运输,航运港口,港口,851711.SI
601880,辽港股份,交通运输,航运港口,港口,851711.SI
001872,招商港口,交通运输,航运港口,港口,851711.SI
600383,金地集团,房地产,房地产开发,住宅开发,851811.SI
002244,滨江集团,房地产,房地产开发,住宅开发,851811.SI
000573,粤宏远Ａ,房地产,房地产开发,住宅开发,851811.SI
600657,信达地产,房地产,房地产开发,住宅开发,851811.SI
000011,深物业A,房地产,房地产开发,住宅开发,851811.SI
600743,华远控股,房地产,房地产开发,住宅开发,851811.SI
600708,光明地产,房地产,房地产开发,住宅开发,851811.SI
000909,ST数源,房地产,房地产开发,住宅开发,851811.SI
600692,亚通股份,房地产,房地产开发,住宅开发,851811.SI
601588,北辰实业,房地产,房地产开发,住宅开发,851811.SI
600675,中华企业,房地产,房地产开发,住宅开发,851811.SI
600503,华丽家族,房地产,房地产开发,住宅开发,851811.SI
600606,绿地控股,房地产,房地产开发,住宅开发,851811.SI
600622,光大嘉宝,房地产,房地产开发,住宅开发,851811.SI
000514,渝开发,房地产,房地产开发,住宅开发,851811.SI
600376,首开股份,房地产,房地产开发,住宅开发,851811.SI
600325,华发股份,房地产,房地产开发,住宅开发,851811.SI
600736,苏州高新,房地产,房地产开发,住宅开发,851811.SI
600515,海南机场,房地产,房地产开发,住宅开发,851811.SI
600246,万通发展,房地产,房地产开发,住宅开发,851811.SI
600510,黑牡丹,房地产,房地产开发,住宅开发,851811.SI
600665,天地源,房地产,房地产开发,住宅开发,851811.SI
600048,保利发展,房地产,房地产开发,住宅开发,851811.SI
000042,中洲控股,房地产,房地产开发,住宅开发,851811.SI
600683,京投发展,房地产,房地产开发,住宅开发,851811.SI
000736,*ST中地,房地产,房地产开发,住宅开发,851811.SI
000036,华联控股,房地产,房地产开发,住宅开发,851811.SI
600208,衢州发展,房地产,房地产开发,住宅开发,851811.SI
000797,中国武夷,房地产,房地产开发,住宅开发,851811.SI
600638,新黄浦,房地产,房地产开发,住宅开发,851811.SI
000620,盈新发展,房地产,房地产开发,住宅开发,851811.SI
000863,三湘印象,房地产,房地产开发,住宅开发,851811.SI
002146,荣盛发展,房地产,房地产开发,住宅开发,851811.SI
600533,栖霞建设,房地产,房地产开发,住宅开发,851811.SI
600649,城投控股,房地产,房地产开发,住宅开发,851811.SI
600159,大龙地产,房地产,房地产开发,住宅开发,851811.SI
000631,顺发恒能,房地产,房地产开发,住宅开发,851811.SI
000014,沙河股份,房地产,房地产开发,住宅开发,851811.SI
600094,大名城,房地产,房地产开发,住宅开发,851811.SI
600748,上实发展,房地产,房地产开发,住宅开发,851811.SI
000965,天保基建,房地产,房地产开发,住宅开发,851811.SI
000002,万科Ａ,房地产,房地产开发,住宅开发,851811.SI
600322,津投城开,房地产,房地产开发,住宅开发,851811.SI
600185,珠免集团,房地产,房地产开发,住宅开发,851811.SI
000897,津滨发展,房地产,房地产开发,住宅开发,851811.SI
000718,苏宁环球,房地产,房地产开发,住宅开发,851811.SI
000838,财信发展,房地产,房地产开发,住宅开发,851811.SI
000609,ST中迪,房地产,房地产开发,住宅开发,851811.SI
000517,荣安地产,房地产,房地产开发,住宅开发,851811.SI
600064,南京高科,房地产,房地产开发,住宅开发,851811.SI
002133,广宇集团,房地产,房地产开发,住宅开发,851811.SI
600716,凤凰股份,房地产,房地产开发,住宅开发,851811.SI
600854,春兰股份,房地产,房地产开发,住宅开发,851811.SI
000006,深振业Ａ,房地产,房地产开发,住宅开发,851811.SI
000029,深深房Ａ,房地产,房地产开发,住宅开发,851811.SI
002314,南山控股,房地产,房地产开发,住宅开发,851811.SI
600791,京能置业,房地产,房地产开发,住宅开发,851811.SI
600266,城建发展,房地产,房地产开发,住宅开发,851811.SI
000668,*ST荣控,房地产,房地产开发,住宅开发,851811.SI
000926,福星股份,房地产,房地产开发,住宅开发,851811.SI
600173,卧龙新能,房地产,房地产开发,住宅开发,851811.SI
000090,天健集团,房地产,房地产开发,住宅开发,851811.SI
600641,先导基电,房地产,房地产开发,住宅开发,851811.SI
600773,西藏城投,房地产,房地产开发,住宅开发,851811.SI
002208,合肥城建,房地产,房地产开发,住宅开发,851811.SI
000809,和展能源,房地产,房地产开发,住宅开发,851811.SI
002016,世荣兆业,房地产,房地产开发,住宅开发,851811.SI
000656,*ST金科,房地产,房地产开发,住宅开发,851811.SI
600162,香江控股,房地产,房地产开发,住宅开发,851811.SI
000031,大悦城,房地产,房地产开发,商业地产,851812.SI
601155,新城控股,房地产,房地产开发,商业地产,851812.SI
000069,华侨城Ａ,房地产,房地产开发,商业地产,851812.SI
002305,*ST南置,房地产,房地产开发,商业地产,851812.SI
000608,*ST阳光,房地产,房地产开发,商业地产,851812.SI
600007,中国国贸,房地产,房地产开发,商业地产,851812.SI
000402,金融街,房地产,房地产开发,商业地产,851812.SI
001979,招商蛇口,房地产,房地产开发,商业地产,851812.SI
600239,云南城投,房地产,房地产开发,商业地产,851812.SI
600663,陆家嘴,房地产,房地产开发,商业地产,851812.SI
600648,外高桥,房地产,房地产开发,产业地产,851813.SI
600848,上海临港,房地产,房地产开发,产业地产,851813.SI
600082,海泰发展,房地产,房地产开发,产业地产,851813.SI
600340,华夏幸福,房地产,房地产开发,产业地产,851813.SI
600463,空港股份,房地产,房地产开发,产业地产,851813.SI
601512,中新集团,房地产,房地产开发,产业地产,851813.SI
600604,市北高新,房地产,房地产开发,产业地产,851813.SI
600895,张江高科,房地产,房地产开发,产业地产,851813.SI
600639,浦东金桥,房地产,房地产开发,产业地产,851813.SI
600658,电子城,房地产,房地产开发,产业地产,851813.SI
002968,新大正,房地产,房地产服务,物业管理,851831.SI
000056,皇庭国际,房地产,房地产服务,物业管理,851831.SI
603506,南都物业,房地产,房地产服务,物业管理,851831.SI
001914,招商积余,房地产,房地产服务,物业管理,851831.SI
002188,中天服务,房地产,房地产服务,物业管理,851831.SI
600136,ST明诚,房地产,房地产服务,物业管理,851831.SI
300917,特发服务,房地产,房地产服务,物业管理,851831.SI
600278,东方创业,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600608,*ST沪科,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
002183,怡亚通,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600710,苏美达,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
601061,中信金属,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600287,苏豪时尚,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600981,苏豪汇鸿,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600058,五矿发展,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
000151,中成股份,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
002072,凯瑞德,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
002091,江苏国泰,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600128,苏豪弘业,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
600250,南京商旅,商贸零售,贸易Ⅱ,贸易Ⅲ,852021.SI
002277,友阿股份,商贸零售,一般零售,百货,852031.SI
002187,广百股份,商贸零售,一般零售,百货,852031.SI
600828,茂业商业,商贸零售,一般零售,百货,852031.SI
000564,供销大集,商贸零售,一般零售,百货,852031.SI
600738,丽尚国潮,商贸零售,一般零售,百货,852031.SI
000679,大连友谊,商贸零售,一般零售,百货,852031.SI
002561,徐家汇,商贸零售,一般零售,百货,852031.SI
600814,杭州解百,商贸零售,一般零售,百货,852031.SI
000715,中兴商业,商贸零售,一般零售,百货,852031.SI
600712,南宁百货,商贸零售,一般零售,百货,852031.SI
600865,百大集团,商贸零售,一般零售,百货,852031.SI
600693,东百集团,商贸零售,一般零售,百货,852031.SI
601086,国芳集团,商贸零售,一般零售,百货,852031.SI
600280,中央商场,商贸零售,一般零售,百货,852031.SI
002419,天虹股份,商贸零售,一般零售,百货,852031.SI
000882,华联股份,商贸零售,一般零售,百货,852031.SI
000501,武商集团,商贸零售,一般零售,百货,852031.SI
600628,新世界,商贸零售,一般零售,百货,852031.SI
603123,翠微股份,商贸零售,一般零售,百货,852031.SI
600327,大东方,商贸零售,一般零售,百货,852031.SI
600857,宁波中百,商贸零售,一般零售,百货,852031.SI
600859,王府井,商贸零售,一般零售,百货,852031.SI
002251,步步高,商贸零售,一般零售,超市,852032.SI
000759,中百集团,商贸零售,一般零售,超市,852032.SI
601933,永辉超市,商贸零售,一般零售,超市,852032.SI
603708,家家悦,商贸零售,一般零售,超市,852032.SI
605188,国光连锁,商贸零售,一般零售,超市,852032.SI
002697,红旗连锁,商贸零售,一般零售,超市,852032.SI
601116,三江购物,商贸零售,一般零售,超市,852032.SI
600824,益民集团,商贸零售,一般零售,多业态零售,852033.SI
600697,欧亚集团,商贸零售,一般零售,多业态零售,852033.SI
